HGNC symbol,logFC,AveExpr,P.Value,adj.P.Val
ENSG00000256029,0.8685799664050919,1.0118280604497625,0.00101299806737631,0.00344368899364529
HELLS,0.533446965667336,2.4229427549225404,7.984303223691785e-4,0.0028302159574375
FSIP1,0.8567366798607687,-0.15838383580922147,0.00110644745111698,0.00371416086639222
UBE2Z,0.16208641421942804,6.802893049633823,4.391692264952443e-4,0.00171382141784319
NCF1,-0.662422267313663,2.627722574968151,7.060891813268432e-4,0.00254799457336565
ERVMER34-1,-0.603025651150346,0.4009756167301791,0.00101959167215784,0.00346375193941159
NAB1,0.286610026466513,5.826233223845876,4.359909365024861e-4,0.00170435915547392
GARS1,-0.29807296785199355,6.276130383504432,4.363457277035291e-4,0.00170530223377031
UBN2,0.3177691042823172,5.301174557825199,4.5284032913876933e-4,0.0017578725519088
FBXO42,0.19731937984979275,5.325734461431722,4.496127602310371e-4,0.00174624619754588
ECD,0.20014172129581187,4.9845360993027406,4.691312595930094e-4,0.00180988502127598
TM4SF18,0.7337353124242307,4.218648799787216,5.684224322146672e-4,0.00212790042607978
MRPS16,-0.20101224075847224,5.490310979128091,4.418587421998277e-4,0.00172191916167597
PRDM16,-0.47328817609311535,3.3912611268562434,6.012400747163308e-4,0.00223073732266911
DCST2,0.7151682072706639,0.8377549811374032,0.00103768585628288,0.00351488585374664
FAM216A,0.3003034675904934,2.1715241049911285,8.332657121704653e-4,0.00292812768626303
CYSLTR2,0.5969666054768155,1.8401487699167427,9.067198626290376e-4,0.00314213789036121
NUP42,0.16975221029559773,4.29504462452569,5.272298419953848e-4,0.00198856479079072
SPAG16,0.672954040828766,3.496873990031386,6.558318874278083e-4,0.00239716211177372
IMP4,-0.24834892402724051,5.198684407767717,4.534284901932515e-4,0.00175970090289727
IL1R1,0.40854776518221847,8.898332953561086,5.17213783605048e-4,0.00196162470100106
MFAP3L,-0.44909624613452426,2.2035599074935095,7.949492010138915e-4,0.00282053910938522
ZBTB10,0.42911109326214536,4.990200773503078,4.841495520442257e-4,0.00185448664171186
SAMD1,-0.33191727390904724,4.821846275627322,4.7403302046950256e-4,0.00182457763568207
TUBB,-0.3359128767989983,8.712266846824464,5.266780325835145e-4,0.00198748175160095
HECTD4,0.21718212709204288,6.4312803645393535,4.470064323410407e-4,0.00173747143046844
GLRX5,-0.21567310811028584,4.631208194290538,4.899771982028416e-4,0.00187298741150635
VTCN1,3.7242429563523807,-0.6717270944810969,0.00112203203377949,0.00376072285546399
NELFB,-0.19507589099684175,5.716119221118723,4.4693339661686386e-4,0.00173747143046844
ZMYND15,-0.473445824452305,3.49060835073655,6.055545131918352e-4,0.00224341964322352
SERPINB4,2.727371032736737,-2.258411428864264,0.00109195062253768,0.00367136924107758
PCDHA10,0.7411012040589123,1.4360234280851465,9.939999501814793e-4,0.00339061668221113
RNF13,-0.2873963909873556,6.511690458254998,4.557208612624531e-4,0.00176631525556149
COPZ2,0.4498692548605616,4.032263952882646,5.795446324711163e-4,0.00216228900991825
WDR90,0.6025448799647037,4.963835027199382,4.948832600269738e-4,0.00188885684430625
TNNT2,-0.7737244836349984,1.9102684699971724,8.179781530432732e-4,0.00288656341178499
TES,-0.3303354690184408,6.023077043138353,4.493349151701497e-4,0.00174561849222464
VPREB3,1.7777991725959124,-1.689357774413583,0.00111277416723209,0.00373302551209713
REEP1,0.5510172905383324,3.5031579055644553,6.645345639754072e-4,0.00242064150164895
GSTP1,-0.44962799103438833,7.993252255642944,5.087567738069858e-4,0.0019334559680686
TP53I11,-0.32592158664200177,6.362997323617993,4.570452058368206e-4,0.00177099121425779
CDH19,-0.7587416348326816,2.1938471784367515,7.976680475408597e-4,0.0028281813989651
CDKL5,-0.4358955917407128,5.138676583481962,4.672896939319088e-4,0.00180509874309756
WFS1,-0.38240412058282214,6.0285061498241115,4.543485222981504e-4,0.00176281592776954
GBP6,1.9139119054183984,-0.38663316443209567,0.0011901969672383,0.00395564688005136
GTF2H1,-0.15443486369312787,5.375937959373573,4.635350874099971e-4,0.00179243910345281
ACY3,1.205224271596741,-1.301398858174179,0.00117150760355875,0.00390649926684034
SETD7,0.25718219720726143,7.061343786064412,4.715346584360559e-4,0.00181635779303696
GSDMC,1.2789739089697698,0.2069706151228528,0.00116890586339045,0.0039004214979474
NRXN3,0.7838141060135784,3.5293386673194935,6.829253210414644e-4,0.00247630502093716
ADAMTS5,0.8457512701907492,3.881678259688516,6.417872912092328e-4,0.0023577205073302
EXT1,0.31686962940783125,6.364999994792728,4.584006395784567e-4,0.00177441216645073
SUN1,0.25880053207555687,7.177032295888719,4.771811214707329e-4,0.00183387493944957
PIR,-0.3883108856842003,3.819961277716179,5.777205774809378e-4,0.00215679476837837
SWAP70,0.3628954325440885,6.9024437635612905,4.6958024792450226e-4,0.00181068696882621
NELL1,1.8250081292292284,-1.6345791345854777,0.00113690546062694,0.00380802477991883
PCDHA12,-0.9320967838135426,-0.4796355819403681,0.00116528702275424,0.00389093948304712
SNX12,-0.16087128242165427,5.620101027221067,4.618957481583521e-4,0.00178655993860167
GDAP1,0.25346482074148513,3.2104154855146834,7.044503481557393e-4,0.00254391434935105
FAM124A,0.4907566673133785,3.3165751550806206,7.121126722371749e-4,0.00256849669172193
MARCHF2,-0.2716908982334427,5.3461437693743035,4.697368914782059e-4,0.00181082607112709
USP30,-0.2217289665876017,4.047000881091413,5.631583150308694e-4,0.00211135165587833
CDK13,0.15279142556173309,5.9902531982010085,4.647056186939552e-4,0.00179613492708884
CD47,-0.3204137598909531,7.515843475987456,5.040040510387616e-4,0.0019173345599167
DDX20,-0.2015788180022522,4.1960554963698895,5.555367182197429e-4,0.00208485906320397
EFHC1,0.8332102818241474,5.292815280713587,5.027944454568268e-4,0.0019146728641775
MRPL28,-0.30217364097644417,4.848386572582505,4.98275162531551e-4,0.00189906475861185
OXCT1,0.28868200644752484,5.013331434547759,5.044695079279455e-4,0.00191813355432147
BBS2,0.227702094482944,5.541305018630266,4.792543029471228e-4,0.00183901900254543
TPRG1L,-0.1891577697092517,6.058453506637728,4.7086748108580507e-4,0.00181471186038461
FAIM,0.4776030406603371,3.6640622450732128,6.666473654580538e-4,0.00242547887156359
ZNF175,-0.27439129037057963,3.810599786853739,6.018422824646917e-4,0.0022318689482314002
ACOX1,-0.1681133439611413,5.875731096931405,4.7098653916900074e-4,0.00181471186038461
ALMS1,0.377022848373354,5.229914286521408,4.975582720188782e-4,0.00189762003236453
TTC14,0.33754077455401976,5.719729341578853,4.780715146288445e-4,0.00183541822040148
IRS1,0.38805630661988483,5.364238504381976,4.920059665367466e-4,0.00187882980203798
DYM,0.14748193741341442,5.55011585495639,4.810783056267963e-4,0.00184460430743141
ATP2C1,-0.23420128011838237,7.02463155562686,4.984988385291102e-4,0.00189927804562879
LAG3,0.646750604464688,1.8673906183833595,9.871611715317615e-4,0.00337188392886866
SOS1,0.26372926127912955,6.2435465423499545,4.780176208023017e-4,0.00183541822040148
FUT7,-0.8279490435386148,-0.4365952380962818,0.00122129866604672,0.00405005181394473
TBC1D8B,0.34572320843270044,3.7655572438692833,6.584493357743925e-4,0.0024049733886176
DNASE1L1,-0.25745543083380085,5.266349737693602,4.917194033208646e-4,0.00187831993243554
PRRC2A,0.16260106321198275,7.8302480409102575,5.245348530890226e-4,0.00198170348681483
GPAA1,-0.2529134258657848,6.220304065203139,4.827742715130169e-4,0.0018501624863113
CARD11,0.6129373811753824,3.8867044904974217,6.629511966954691e-4,0.00241698287112972
CAV3,-1.0080385297551353,-1.183124590400242,0.00126140913851164,0.00415918855132962
DNMBP,0.3332035740003043,5.337295388387238,5.01233860421053e-4,0.0019092141388952
PTPN9,0.20153158716795527,5.878254189968156,4.833306419271187e-4,0.00185182217119984
NPLOC4,-0.20003499037324343,6.719559797641038,4.958667169616605e-4,0.00189164902769803
EOLA2,0.2475044474590824,3.8237603843154138,6.456894075053209e-4,0.00236758037385801
ALKBH7,-0.2613479401061074,4.340054717221161,5.585128269922721e-4,0.00209498105609314
BBOF1,1.1454637581196758,3.502050257737489,7.672620515378371e-4,0.00273457730233668
RGS11,0.6284341237557078,4.0003335262663,6.441732003271007e-4,0.00236259763021067
RTN3,-0.18666460853920164,7.066567625945485,5.09616805766159e-4,0.0019357447662625
C10orf105,-0.7252438507423076,-0.5001976251423934,0.00125256602979348,0.00413547795152085
ZNF44,-0.2269865246941576,4.204984830618318,5.76915961295054e-4,0.00215486217923163
ADGRG1,0.49838105502766616,6.133447779467662,4.917473849348521e-4,0.00187831993243554
CCDC74A,1.4605764233818508,2.235643427038098,0.00100761127061464,0.00343003483077092
MTRF1L,-0.2963352939566417,3.5398975908624535,6.698692882219976e-4,0.00243602102658745
UBE2L3,-0.17001293419483954,6.0862093645769,4.917208185846007e-4,0.00187831993243554
CARNS1,0.8607976175333784,1.638648954649222,0.00107051318470832,0.00361052789289079
PET100,-0.33089132525602594,2.2727179445146195,8.752048690308663e-4,0.00305548626870631
PIP4K2B,-0.20585908764376715,6.633600870839726,5.032003856514494e-4,0.001915247489128
MARCHF1,-0.5686961855438204,4.060266490072537,5.922841357109636e-4,0.00220186025600073
CLCA2,3.8816777735045145,0.6484133569883211,0.00130339754606878,0.00428071894695101
ZC4H2,0.24400820564917905,3.199490900984257,7.574123767516115e-4,0.00270203717017397
TMUB1,-0.3067182772561017,4.443209178247412,5.55421175137713e-4,0.00208485906320397
NOD1,-0.2695662606726277,5.310417439428192,5.043369486072605e-4,0.00191811512563495
DDIAS,-0.5588806460457403,1.5660720652697344,9.987642047278385e-4,0.0034022317057853
CNTNAP3,0.8005318468433489,1.3648562609323718,0.00111827876575786,0.00374897963904405
DEF8,-0.185682495457975,5.865596335260629,4.946335870131457e-4,0.00188838379342919
HINT2,-0.4506051054460473,-0.2535522416282559,0.00125778197424429,0.00414905061962992
SANBR,0.5052124561821327,3.9405225724015263,6.623115759558618e-4,0.00241614222960434
AP3D1,-0.16754909074011604,6.979239435109552,5.179544578543595e-4,0.00196313777614319
SNAPC5,-0.15616113016384325,4.059557746700185,6.079602240470818e-4,0.00225122154954712
TBL3,-0.2176301209338396,4.5405126886004705,5.560643951669007e-4,0.002086318049216
PLCL1,0.4824995545271915,3.803407466430174,6.935726114262431e-4,0.0025094596605663
RBP5,1.0250984704145645,2.5278302037413214,9.522221814330018e-4,0.00327373528490721
EXOSC4,-0.3657232016412766,3.1009370603928583,7.450600080280974e-4,0.00267307510782272
UBR5,0.1953262329976324,7.141569939792523,5.247509665798377e-4,0.00198170348681483
FRAT1,-0.382444233368763,3.318673909618125,7.140178073171165e-4,0.00257406441370834
FBXO36,0.8469312087323142,2.306717523584447,9.81983117450822e-4,0.00335878033272464
GPC6,0.7624218998633339,4.03419576477078,6.805119650032859e-4,0.0024687461841508
FCN1,-0.8422433724462302,5.621945014600777,5.091326454714916e-4,0.0019343949411425
KLK13,2.167964130232707,-0.11430688083825566,0.00134227711766372,0.00438634900569877
ZNF845,-0.26822513714131535,3.535958537836284,6.88646246529924e-4,0.00249283634047551
WNK2,1.5085049293564174,1.6213589345818504,0.00115731907823455,0.00386863459514908
BOK,-0.3653954295951678,5.364333810656846,5.155865334123502e-4,0.00195594699300835
PRSS53,0.5138683815662621,1.0865011821789905,0.00117338938442693,0.00391049449268512
ANAPC15,-0.28054106274346857,4.201776100057026,5.976763131080176e-4,0.00221861110889009
ATP6V1G1,-0.1455930621396968,6.383364429317781,5.143550897464543e-4,0.00195176834080394
CSMD1,1.386151765644566,0.20804728692308477,0.00132161824068039,0.00433203499711454
NCOR1,-0.1570316156349909,7.066619367958065,5.355474094801431e-4,0.00201790931835982
ATP2C2,-0.9652259525937064,4.16859445873898,5.867372341292084e-4,0.00218448351992726
PBK,1.07015906605581,0.16080234720053643,0.00133307720079543,0.00435913052008416
ARHGAP1,0.2891914377981504,6.701803511268902,5.208475365326448e-4,0.00197241783943111
FGD5,-0.47538877805362567,6.446074543097772,5.22175074158085e-4,0.00197545275536027
ACTC1,1.561255334832759,-0.17618555483756546,0.00135336129837274,0.00441488560822334
IL18R1,-0.8201640091559543,5.066648138700962,5.299911377466738e-4,0.0019979761289702
VPS29,-0.17004668359801833,6.018878013291087,5.13163977088352e-4,0.00194823300603891
APPL2,0.2741817391296504,5.62737368676245,5.215694136193076e-4,0.00197441140252629
PCGF2,-0.29089343315148675,5.478915886503922,5.217521597811361e-4,0.00197441140252629
CTPS2,0.19462177923619173,4.501516178773857,5.972105835244886e-4,0.00221743034708388
PAX5,1.6369871205230595,0.3477963182501841,0.00134352237725236,0.00438850860895025
SLC25A27,0.4715362418846354,3.954765137345241,6.847460574483011e-4,0.00248111002094476
RAB26,1.2624147742125784,-0.655466169277004,0.0013809440539441,0.00449218079839429
RAB5IF,-0.35900303187640414,2.317923811182329,9.225412436245738e-4,0.00318541523316755
B3GNT3,2.0277159812560246,0.5520814696379213,0.00135045865291768,0.00440733127078893
ERO1B,0.30703280143678624,3.9393274263877,6.816016346839691e-4,0.00247210213748334
MNS1,1.2252104459576545,2.3231601454806,0.00103994081366326,0.00352014223132939
ABHD12,-0.2577449083913672,5.60334874110739,5.253324440293562e-4,0.00198340069805854
DQX1,1.5787464807945453,-1.300996912147537,0.00136238184806772,0.00444141805429327
VWA1,0.4303249445180919,5.9317086975026365,5.261905120980237e-4,0.001986141065896
CDH11,0.5310358664181791,7.516838162476701,5.546311022615084e-4,0.00208250113121639
GPSM3,-0.4158353438590501,5.480095253122994,5.287529941132188e-4,0.00199380899286628
CHRDL1,0.507887325598003,7.903722427484063,5.722760845651585e-4,0.00214019285709265
INHBB,1.3840470778876846,4.052584595109879,7.562893124368028e-4,0.00269915249903375
SPOCK3,2.466208405616084,-1.233955852499495,0.00134701647969808,0.00439800880621424
AP1M2,-0.776518942569683,3.8395892755157064,6.461942796059142e-4,0.00236885327932663
LTB4R2,0.6107117532071447,1.5077512033280986,0.00116843695485825,0.00389972325000358
TLCD4,-0.5312080064038049,2.998011193087276,7.989894837414849e-4,0.00283152974429291
EPHA4,0.520387997451015,4.2803546177045515,6.608258748746e-4,0.00241130802107425
RASSF3,-0.3719951157619308,6.449647267879053,5.402515186514186e-4,0.00203461322934444
TNFRSF25,0.49209580494997773,3.8397808547298737,7.375341173696848e-4,0.00265064008345903
TFPI2,1.2831660661080109,3.0434360285616817,9.623678431247594e-4,0.00330372631677503
KIAA0513,-0.3463635292469309,5.227962493305749,5.530249765871771e-4,0.00207750928548344
DNAJA4,0.9710344586933024,5.395901927354837,5.796247752709549e-4,0.00216228900991825
GPX4,-0.3332216073687002,7.202420627912598,5.715674249451813e-4,0.00213807500753466
CLUH,-0.294969416157266,5.62938366387588,5.413019492866588e-4,0.0020380581540076
CH25H,1.242070234891603,3.5725552739129105,8.661663639537939e-4,0.00303168320210254
ESRP1,-0.9131900118784336,4.2250310905769934,6.145824875035203e-4,0.00227364068628784
WNK3,0.5273303813147083,1.2864025260503107,0.00121665368175663,0.00403732250249731
DIP2A,0.2337807505048186,5.96507371431763,5.457837702873596e-4,0.0020539028929957
TREML1,-0.6918965455774064,0.14622977515813382,0.00133169107120849,0.00435554621047046
CD276,0.3669006280571416,5.911337535239678,5.488237647106699e-4,0.00206327512445295
SEC23B,-0.2684296847301999,5.840028791092979,5.465353412674013e-4,0.00205621600463304
MCM4,0.4117573185619552,4.456349251099501,6.523658449823638e-4,0.00238565440121502
CEP192,0.30879431342066166,5.260454424782593,5.739162025322345e-4,0.00214472442046071
DCLRE1A,-0.3059681240088725,3.656382231974529,7.244873937892072e-4,0.00260749488792717
DDX3X,0.42104371916806294,8.693881153301415,6.343460141748452e-4,0.0023345363359206
TTL,-0.27537771285835966,5.876472324748968,5.484315468490514e-4,0.00206231682577013
TNS4,3.856203420841316,1.5675524294614245,0.00144104498261469,0.00466143756060524
CARD16,-0.5705455584822587,4.264153758923314,6.366578074763013e-4,0.00234022703373253
TMEM200A,0.6392671757983548,4.058224907435966,7.378880315421916e-4,0.00265127759467276
KIF2A,0.28542099931308496,4.691830925704425,6.259508275832411e-4,0.00230929881588619
CEP89,0.24745026558564565,4.552506502626813,6.366713935569034e-4,0.00234022703373253
COL4A3,-1.0237407286713005,4.7775119146495655,5.866527923261927e-4,0.00218448351992726
ACSS3,-0.33642808021775217,4.888714854010652,5.900034926608072e-4,0.00219501175533135
MAN1A1,0.4424959488327245,7.11407707591696,5.765901890857467e-4,0.00215418110693503
YIF1A,-0.23549518265252445,5.083561403871032,5.797681498728829e-4,0.00216228900991825
MRPS22,-0.15253064041283615,4.4821413231235985,6.310845369199933e-4,0.00232481203335819
PRODH,-1.1771679091464815,-1.3555562085260058,0.00149011158847957,0.00480051178622366
E2F1,-0.5614979709978489,2.566766951173262,9.274665729459438e-4,0.00320000469999428
ITK,0.7077080086735235,4.735901026682876,6.520642687326058e-4,0.00238523715662039
CSTB,-0.4853952033883618,7.435298354532559,6.050988376896584e-4,0.00224228458999777
TIMM22,-0.20615089110353413,4.071656254836928,6.796853101882675e-4,0.00246634299920695
MGST3,-0.19049061628035524,6.422281786238955,5.656082773867829e-4,0.00211895004192369
ERC2,0.62044825093570255,-0.1011350354240514,0.00146199105883279,0.00472308963489132
MTHFR,-0.30755480565132487,6.05763818461963,5.62907339174288e-4,0.00211093765969004
PDCD1,0.7255376079822301,1.539615942708262,0.00124534428713655,0.00411525321199205
RYK,0.1739901486930302,6.063456813567963,5.644182095811769e-4,0.00211554706506106
CHD6,0.27845705475247584,6.1151681062584204,5.652508827207937e-4,0.00211813947295
TUBA1B,-0.31199927292941787,8.447280325874639,6.562426380697775e-4,0.00239807984943308
STUB1,-0.2604340858478187,5.827344223394744,5.677928304761908e-4,0.00212607342830264
FAS,0.3481486001165397,5.57273658002441,5.816757702358689e-4,0.00216778868316935
SLC2A4,0.921268811541874,1.826986393744264,0.00120807623733453,0.00401063152266298
IDS,0.29915679662856887,3.6343016333871994,8.009781309564905e-4,0.00283744658336384
MED9,-0.23561515464640911,3.752055067051044,7.398940469941863e-4,0.00265657869753901
GPR75,0.703446489748976,0.7383585132421566,0.00140606667477677,0.00456303271142445
C2orf68,-0.24509564763960243,5.220882185949151,5.89007662897767e-4,0.00219184987340474
