GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0048762	mesenchymal cell differentiation	0.02476826486097835	0.02476826486097835	+1	LDLRAD4,TGFB3,HPN,MDK,SEMA3C,COL1A1,IGF1,DLG5,SHH,PDCD4,MARK1,EPHA3,SFRP2,NCAM1,FOXA2,ACVR1,CDH2,SPRY1,LEF1,EFNA1,DDX5,PEF1,CTNNB1,FN1,TWIST1,EMP2,FAM83D,ZNF703,TNXB,WNT5A,LOXL2,FOXC1,SNAI2,GCNT2,SPRED3,S100A4,GATA3,SEMA4A,HAS2,OLFM1,CRB2,SOX8,FGFR1,HIF1A,ADIPOR1,KLHL12,IL17RD,ARB2A,HGF,NOTCH1,AGT,GREM1,BMP7,OSR1,RADIL,JAG1,SEMA3D,TBX1,NKX2-1,HEY1,GDNF,SLC39A6,TAPT1,DDX17,SMAD3,SIX2,GSK3B,CLASP1,TRIM28,EPHA4,PTEN,SEMA3B,SOX9,MEF2C,SEMA3E,SFRP1,TBX3,SEMA6A,SNAI1,RGCC,IL1B,SEMA4C,AKNA,SDHAF2,SEMA6C,SERPINB3,APLF,HEYL,SEMA3A,SEMA3F,QKI,PHLDB1,BMP5,FUZ,NOLC1,SEMA7A,SEMA4F,NOTCH4,SPSB3,TCF7L2
GO:0009144	purine nucleoside triphosphate metabolic process	0.02622253032082504	0.02622253032082504	+1	NUPR1,IGF1,PFKFB2,PID1,SPHK2,LRRK2,ATP1A2,HK2,SDHB,NDUFB9,PFKP,RAB23,NT5E,HIF1A,ENTPD7,CBFA2T3,MT-ND5,PRKAA2,ATP5PD,ABCC6,GIMAP7,HKDC1,ENPP3,NDUFB11,NDUFA2,NDUFV2,HK3,NDUFB1,NADK,NDUFS8,FIS1,OGT,MLST8,AK4,NDUFA6,FBP1,NUDT16,CTNS,ARL2,NDUFS7,MLXIPL,NDUFV3,MT-ND6,MT-ND2,NDUFA12,ATP5MK,NCOR1,DNAJC30,ENO4,ANTKMT,ATP5MC3,NDUFA9,ZBTB20,TRIM63,IMPDH1,ENO2,GIT1,ATP5F1E,BEND3,NDUFB10,ATP5MC2,NUDT5,AK3,ATP5PF,ATP5MF,NDUFB3,ATP5MJ,NDUFS3,NDUFB7,MT-ND1,ENO1,JMJD8,PGM1,NDUFA3,ATP5MG,ATPSCKMT,NDUFB4,NDUFS6,ALDOC,HSPA8,NDUFA11,GTPBP1,PPARA,ATP5ME,NDUFB6,MT-ND4,ATP5F1A,MFN1,NDUFV1,P2RX7,ZBTB7A,NUDT15,ARNT,NDUFC1,EFL1,ATP5F1D,ATP5PO,ADPGK,PSEN1
GO:0009152	purine ribonucleotide biosynthetic process	0.026734447958570964	0.026734447958570964	+1	PID1,ADCY6,SPHK2,ADCY2,ADCY8,SDHB,NDUFB9,ADCY5,PAPSS2,ADCY3,MT-ND5,ATP5PD,NDUFB11,NDUFA2,AMPD1,NDUFV2,NPR1,NDUFB1,NDUFS8,ADSS1,NDUFA6,NDUFS7,NDUFV3,MT-ND6,MT-ND2,NDUFA12,ATP5MK,DNAJC30,GUCY2D,ADSS2,ANTKMT,ATP5MC3,NDUFA9,IMPDH1,ATP5F1E,NDUFB10,ATP5MC2,APRT,ATP5PF,ATP5MF,NDUFB3,ATP5MJ,NDUFS3,NDUFB7,MT-ND1,ENO1,ADCY9,NDUFA3,ATP5MG,ATPSCKMT,ADCY1,NDUFB4,ADCY7,NDUFS6,NDUFA11,PPARA,ATP5ME,NDUFB6,MT-ND4,GUCY1A1,ATP5F1A,NDUFV1,ATIC,NDUFC1,ATP5F1D,ATP5PO
GO:0070372	regulation of ERK1 and ERK2 cascade	0.026742326190649	0.026742326190649	+1	ARRB1,ADRA1A,IGF1,P2RY1,SPRY1,FFAR4,FBXW7,FGF1,PRKCZ,FN1,DENND2B,PDGFD,TNFSF11,AGER,PTPN6,CNKSR3,FBLN1,FAM83D,HTR2A,PYCARD,ADCYAP1,DUSP4,APIP,RRAS,EPHB1,GCNT2,SPRED3,GAS6,GPR183,EPHB2,RANBP9,MAPK3,SCIMP,PDGFC,NTRK1,EPHA2,LMO3,PHB1,NOTCH1,ROS1,LYN,SIRPA,RAP1A,GPER1,MAP2K7,SHC1,CCL21,FGA,F2R,ALKAL1,CD36,PDGFRB,XBP1,ACKR3,ARRB2,DUSP3,TLR4,GSTP1,WNK2,EPHA4,CEACAM1,FGFR4,CD4,CCN2,NDRG4,SLAMF1,YWHAZ,BMPER,PRKCA,CCL19,NOD2,SYK,ALOX15,TNFAIP8L3,EMILIN1,MARCO,SEMA6A,TEK,KDR,IL1B,TNF,FGG,PLA2G5,NEK10,CCR1,MAP3K12,PLA2G2A,CCR7,CARD9,DUSP10,TNIP1,LGALS9,CRKL,TIRAP,NOTCH2,EPHA7,RAMP3,GPNMB,CCL3,SYNJ2BP,SEMA7A,HRAS,PDGFA,CCN1,ZDHHC17
GO:0006493	protein O-linked glycosylation	0.027717607852952027	0.027717607852952027	+1	B3GNT8,GALNT13,B3GALNT2,GALNT16,GXYLT2,POFUT2,B3GNT9,B4GAT1,B3GNT7,POMGNT2,GALNT1,POGLUT2,GALNT18,TRAK1,A4GALT,TET1,FKTN,GCNT1,ST6GAL1,GALNT5,FUT3,XXYLT1,OGT,POGLUT3,TET2,B3GALT5,B3GNT5,DPM2,ST6GALNAC4,LARGE1,B3GNT3,GALNT9,PGM3,ST3GAL4,ST8SIA6,MGAT5B,SLC35C1,B3GALT6,DPM3,GCNT3,B3GALT4,B3GALNT1,TMTC3,POGLUT1,C1GALT1C1,GXYLT1,GCNT4,OGA,GALNT12,GALNT11,EOGT
GO:0045880	positive regulation of smoothened signaling pathway	0.027717607852952027	0.027717607852952027	+1	KIF7,DLG5,SHH,GLI1,EVC,TXNDC15,CIBAR1,IHH,PDCL,TTC23,ARMC9,SFRP1,STK36,DCDC2,ULK3,RAB34
GO:1902017	regulation of cilium assembly	0.0282482554435956	0.0282482554435956	+1	WDPCP,HTT,ODF2L,TRIM32,RAB3IP,AKT1,CEP97,ARHGAP35,TAPT1,ATG3,MPHOSPH9,INTU,GSK3B,DYNC2LI1,ODF2,LPAR1,CDKL5,MCIDAS,ARF4,SEPTIN9,DCDC2,KIF24,CROCC,SEPTIN7,CEP120,ODAD3,SDCCAG8,RAB11FIP3,EVI5L,MAPK15,FUZ,MARK4,RAB11A,PPP1R35,CYLD,CCP110,BBS4
GO:0140056	organelle localization by membrane tethering	0.0282482554435956	0.0282482554435956	+1	SYTL2,STX3,SNAP25,ATP2A2,STXBP2,STX11,VTI1B,VAPB,UNC13B,VPS18,VMP1,RAB3IP,RAB8A,VAMP8,CEP83,STX10,VAMP3,CEP290,STX1A,PSEN2,KCNB1,EXOC1,STXBP1,EXOC4,UNC13A,CAV2,STX1B,STX16,STX19,GRAMD2A,YKT6,RALB,EXOC8,CLN3,STX7,STX8,EXOC3
GO:0046474	glycerophospholipid biosynthetic process	0.028628596634210957	0.028628596634210957	+1	PCYT2,SYNJ2,DGKA,LPCAT1,MFSD2A,EFR3B,LPCAT3,AGPAT2,SACM1L,DGKI,MTMR14,CISH,PIP5K1B,HTR2A,PIGH,CHPT1,PIP5KL1,GPAM,INPP4B,MTMR7,AGPAT3,LIPH,PNPLA3,PTPMT1,SLC44A2,INPP5F,INPP5K,PITPNM1,APOA1,MPPE1,FIG4,ETNK2,SOCS2,MTMR4,IP6K1,CDIPT,DGKB,IP6K2,PIK3CD,PCYT1A,VAC14,PLA2G4A,PIK3CB,PLD2,GNPAT,PLD1,ITPKC,GPAT3,INPP4A,DPM2,PIP4K2B,PIGM,PTEN,PLA2G6,HDHD5,PISD,PTDSS1,LCLAT1,SLC44A5,PITPNM2,PGS1,CDS2,ALOX15,SMG1,INPP5E,PIGZ,AGPAT5,PI4K2A,DPM3,PIP5K1C,PIGL,HYCC1,TMEM150A,BMX,PIGQ,DGKH,SOCS3,PIGC,ABHD4,PIK3R3,ABHD5,PIK3C2B,PIGV,SOCS5,IP6K3,CRLS1,AGPAT4,CLN3,PLA2G4C,INPP5D,PDGFA,PGAP2,PIP4K2C,TAFAZZIN
GO:0046165	alcohol biosynthetic process	0.028914338385355336	0.028914338385355336	+1	LSS,PCK2,FDPS,QDPR,HMGCS1,EBP,DHCR7,SREBF2,LPCAT3,MSMO1,TM7SF2,ABCA2,NSDHL,MVD,SREBF1,HMGCR,FDFT1,MOXD1,FGF1,LHCGR,SPHK2,G6PD,MVK,SC5D,DHCR24,SEC14L2,ACER2,ASAH1,PGP,PMVK,ISYNA1,CD244,INSIG1,ACAA2,MBTPS1,HSD17B7,CYP27A1,IP6K1,GPER1,IP6K2,GPR146,SPR,ARV1,INSIG2,ITPKC,CYP51A1,ACLY,SPTLC2,PCK1,ABCG1,ACER3,PPIP5K1,IP6K3,QKI,BMP6,BMP5,GFI1,SPTSSA,DKK3,PRKACA
GO:0106072	negative regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway	0.029047075092313336	0.029047075092313336	+1	PDE2A,PDE3A,APLP1,PDE3B,PDE4B,ATP2B4,MRAP2,PDE4D,MGRN1
GO:2001214	positive regulation of vasculogenesis	0.029047075092313336	0.029047075092313336	+1	RRAS,RAP1A,TMEM100,CEACAM1,KDR,ASB4,RIN2,HIF1AN,CD34
GO:0060352	cell adhesion molecule production	0.029047075092313336	0.029047075092313336	+1	APOA1,NOTCH1,GCNT1,FUT7,PPIA,CXCL8,IL1B,NOTCH4,CAV1
GO:0009199	ribonucleoside triphosphate metabolic process	0.029184143274388716	0.029184143274388716	+1	NUPR1,IGF1,PFKFB2,PID1,SPHK2,LRRK2,ATP1A2,HK2,SDHB,NDUFB9,PFKP,RAB23,NT5E,HIF1A,ENTPD7,CBFA2T3,MT-ND5,PRKAA2,ATP5PD,ABCC6,GIMAP7,HKDC1,ENPP3,NDUFB11,NDUFA2,NDUFV2,HK3,NDUFB1,NADK,NDUFS8,ENTPD4,FIS1,OGT,MLST8,AK4,NDUFA6,FBP1,CTNS,ARL2,NDUFS7,MLXIPL,NDUFV3,MT-ND6,MT-ND2,NDUFA12,ATP5MK,NCOR1,CTPS2,DNAJC30,ENO4,ANTKMT,ATP5MC3,UCK1,NDUFA9,ZBTB20,TRIM63,IMPDH1,ENO2,GIT1,ATP5F1E,BEND3,NDUFB10,ATP5MC2,NUDT5,AK3,ATP5PF,ATP5MF,NDUFB3,ATP5MJ,NDUFS3,NDUFB7,MT-ND1,ENO1,JMJD8,PGM1,NDUFA3,ATP5MG,ATPSCKMT,NDUFB4,NDUFS6,ALDOC,HSPA8,NDUFA11,GTPBP1,PPARA,ATP5ME,NDUFB6,MT-ND4,ATP5F1A,MFN1,NDUFV1,P2RX7,ZBTB7A,ARNT,NDUFC1,EFL1,ATP5F1D,ATP5PO,ADPGK,PSEN1
GO:0016358	dendrite development	0.029197423160331498	0.029197423160331498	+1	PHACTR1,DLG5,MAP1B,PAK3,RAB17,WNT7A,MARK1,PPFIA2,MFSD2A,HECW1,EFNA1,DBN1,LRRK2,SIPA1L1,SHANK1,MAP1A,EPHB1,ABI2,LST1,CTNND2,NGEF,EPHB2,DLG4,SCARF1,ABI3,PDLIM5,ARHGAP44,CAMK1D,CELSR2,FARP1,MAPK8IP2,BMP7,NSMF,SDC2,TRAPPC4,CPEB3,NEURL1,TANC2,NEDD4L,FOXO6,DOCK10,LZTS1,GSK3B,BCL11A,CDKL5,EPHA4,DIP2A,DCC,PTEN,GHRL,MAP6,MEF2C,RELN,DVL1,ARF4,IQSEC1,TNIK,DCDC2,HECW2,NLGN1,SEMA3A,CAMK1,CAPRIN2,LLPH,CFL1,BMP5,DHX36,VLDLR,ARC,PTPRD,MAP1S,LZTS3,TAOK2,BBS4,TMEM106B,PSEN1
GO:0099111	microtubule-based transport	0.029471606994357222	0.029471606994357222	+1	KIF1C,CABYR,DLG2,ARL8A,TUB,WDPCP,HTT,CAMSAP3,MAP1A,BLOC1S3,HIF1A,BICD1,AQP4,KIF5C,RHOT1,TRAK1,IFT52,CLIP3,KIF5A,WDR35,CCDC40,DNAAF2,BLOC1S1,IFT43,IFT81,BLOC1S2,NDE1,MAPT,LAMP1,DYNC1I1,INTU,IFT27,DYNC2I1,DYNC2LI1,TRIM46,IFT74,MAPK8IP3,AP3D1,LCA5,APBA1,KIF4A,BORCS6,CLUAP1,RFX3,AP3S1,SPEF2,DNAAF11,IFT56,STAU2,ARL8B,DNAAF1,KIF3A,ACTR10,NEK10,DYNC2H1,BAG3,PEX14,FYCO1,IFT172,RABL2A,SPAG17,TRAK2,CFAP53,RAB27B,TTC21A,LRPPRC,SPA17,ODAD4,LCA5L,IFT25,BORCS8,DTNBP1,CLN3,FUZ,RAB6A,AP3M1,RPGR,SSX2IP,MAP1S,IFT22,CILK1,BICD2,OFD1
GO:0042326	negative regulation of phosphorylation	0.029471606994357222	0.029471606994357222	+1	TRIB3,SMO,THY1,HHEX,GADD45A,PDCD4,CHP1,SFRP2,SH3GL2,CDKN2A,OCLN,PID1,PRKCZ,LRRK2,PTPRJ,NLRP12,DMD,PTPN6,CNKSR3,CDKN1A,FBLN1,RGS2,PYCARD,GPD1L,PIP5KL1,MYOCD,EPHB2,GPRC5A,AKT1,DUSP1,NTF3,PRNP,INPP5F,TFAP4,INPP5K,PARP14,PRKCD,AGT,CDKN2D,DNAJC10,LYN,IGFBP3,NF1,SIRPA,CDKN2C,ZFYVE28,PPM1E,MVP,MAPT,NF2,ABL1,TSG101,PIBF1,CHMP6,ADAR,PDPK1,DMTN,FKBP8,INCA1,DUSP7,PRKDC,NIBAN1,MLXIPL,MAPK8IP1,DUSP3,GSTP1,CAV3,DEPTOR,PTEN,CEACAM1,PPP1R15B,PPIA,PPM1F,SFRP1,MEN1,PTK6,TARBP2,WARS1,IL1B,SLC8A1,DUSP22,XDH,PAQR3,GNAQ,DNAJA3,NTRK3,DUSP10,SMPD1,PTPRT,CDKN2B,ERRFI1,SERPINB3,CRKL,SOCS3,IRS2,HEXIM2,DBNDD2,SOCS5,TERF2IP,CD300A,ZGPAT,DUSP19,PRKN,PDE4D,QARS1,TRIB2,ZC3H12A,CAV1,RASIP1
GO:0031503	protein-containing complex localization	0.029471606994357222	0.029471606994357222	+1	STX3,DZIP1,DLG2,LMNA,TUB,DBN1,WDPCP,GRIP2,NSG1,RAB8A,DLG4,SYT17,KIF5C,ARHGAP44,EXOC3L1,IFT52,ITGB3,RAP1A,KIF5A,TYROBP,WDR35,IFT43,FCMR,IFT81,USP6,TSC1,INTU,IFT27,CACNG4,DYNC2I1,DYNC2LI1,IFT74,TERF1,AP3D1,GPC6,GRIP1,LCA5,ZDHHC3,CLUAP1,RELN,ATR,STX1B,IFT56,IQSEC2,AP2S1,DYNC2H1,ATM,IFT172,RABL2A,SPAG17,RALB,NLGN1,NOP9,TTC21A,SDAD1,LTV1,LCA5L,IFT25,DLG3,AKIRIN2,FUZ,NMD3,STX7,RPGR,SSX2IP,RAB11A,SEH1L,IFT22,HIP1,HRAS,EXOC3,CILK1
GO:0030258	lipid modification	0.029471606994357222	0.029471606994357222	+1	ACAT2,ACOXL,ECHDC1,PLPP1,ACAT1,ACADL,SYNJ2,DGKA,MFSD2A,LPCAT3,PLIN5,MLYCD,HSD17B4,SACM1L,PLPPR1,KLHL25,ACAA1,DGKI,TWIST1,CPT2,ACADS,MTMR10,MTMR11,GCDH,MTMR7,AKT1,ACAA2,ADIPOR1,INPP5F,INPP5K,BDH2,ACAD11,SIRT4,FIG4,PIP4P1,MTMR4,CROT,PLPP5,ADIPOR2,DGKB,ECI1,PDK4,ACOX2,ALOX15B,GBGT1,MBOAT1,IVD,ABCD2,ACOT8,ALOX5,DECR1,PLPPR3,MTLN,ACOX1,IRS1,APPL2,PLPP2,SLC27A2,AKT2,GBA2,PTEN,CYP2E1,SOX9,ST3GAL4,CYP3A5,ECHS1,ALOX15,INPP5E,HADHA,ADH7,ABCD1,CYP4V2,DGKH,PPARGC1A,IRS2,PPARA,HSD17B10,PHYH,INPP5B,ABCD4,RNF213,ILVBL,ETFA
GO:0106070	regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway	0.02965381706367405	0.02965381706367405	+1	PDE2A,PDE3A,GSK3A,APLP1,PDE3B,PDE4B,POMC,PRKCA,ATP2B4,MRAP2,PDE4D,MGRN1
GO:0015936	coenzyme A metabolic process	0.02965381706367405	0.02965381706367405	+1	ACAT1,NUDT19,CROT,PANK2,PPCS,NUDT8,COASY,PANK1,PPCDC,ACLY,ACOT7,DCAKD
GO:0060049	regulation of protein glycosylation	0.02965381706367405	0.02965381706367405	+1	CHP1,ABCA2,RAMP1,ACER2,FKTN,SLC51B,GOLGA2
GO:0060353	regulation of cell adhesion molecule production	0.02965381706367405	0.02965381706367405	+1	APOA1,NOTCH1,FUT7,CXCL8,IL1B,NOTCH4,CAV1
GO:2001212	regulation of vasculogenesis	0.02965381706367405	0.02965381706367405	+1	EMP2,RRAS,RAP1A,TMEM100,HEY1,CEACAM1,KDR,XDH,ASB4,RIN2,HIF1AN,CD34
GO:0002887	negative regulation of myeloid leukocyte mediated immunity	0.02965381706367405	0.02965381706367405	+1	CX3CR1,SPI1,CCR2,FCGR2B,CD84,LGALS9,CD300A
GO:0002062	chondrocyte differentiation	0.030516760327956173	0.030516760327956173	+1	SULF1,TRPS1,CREB3L2,MDK,WNT7A,TSKU,RUNX2,PTHLH,LOXL2,SNAI2,RFLNB,SULF2,OSR2,GREM1,OSR1,WNT5B,ADAMTS12,SOX5,ACVRL1,WNT2B,RUNX1,WNT10B,BMP4,GDF6,SOX9,SLC39A14,MEF2C,PKDCC,EIF2AK3,CCN3,GPLD1,SOX6,NFIB,RUNX3
GO:0106027	neuron projection organization	0.03233705877855633	0.03233705877855633	+1	PAK3,WNT7A,PPFIA2,EFNA1,DBN1,LRRK2,SIPA1L1,SHANK1,MAP1A,EPHB1,ABI2,CTNND2,NGEF,EPHB2,DLG4,ABI3,PRNP,PDLIM5,ARHGAP44,DCTN1,FCGR2B,ARF1,TANC2,DOCK10,ABCD2,GSK3B,ITGA3,EPHA4,DIP2A,PTEN,RELN,ABCD1,NLGN1,CAPRIN2,CFL1,DHX36,ARC,PLS1,PTPRD,LZTS3,PSEN1
GO:0061448	connective tissue development	0.03233705877855633	0.03233705877855633	+1	SULF1,TRPS1,CREB3L2,MDK,ARID5B,WNT7A,TSKU,RUNX2,MGP,ZNF516,PLAAT3,PTHLH,HYAL1,ACTA2,OGN,IL6R,ITGB8,SPI1,LOXL2,SNAI2,PKD1,RFLNB,SOX8,SULF2,DDRGK1,SH3PXD2B,OSR2,VPS13B,EGR1,BMP1,GREM1,BMP7,NFATC2,OSR1,DGAT2,WNT5B,ADAMTS12,SOX5,ACVRL1,CRIP1,WNT2B,PPARG,RUNX1,WNT10B,TAPT1,PDGFRB,XBP1,WT1,COL11A2,GHRL,BMP4,GDF6,SOX9,SLC39A14,MEF2C,PKDCC,SPTLC2,TRPV4,EIF2AK3,CCN3,LPL,GPLD1,SOX6,NFIB,CD34,RUNX3
GO:0046395	carboxylic acid catabolic process	0.03233705877855633	0.03233705877855633	+1	ACAT2,PCK2,MCCC1,MPST,ACOXL,ECHDC1,OAT,ACAT1,QDPR,LDHD,ACADL,TST,CBS,MFSD2A,ALDH6A1,PLIN5,FAH,ACOT4,HSD17B4,RIDA,PON3,ACAA1,TWIST1,AIG1,RENBP,CPT2,MTRR,SHMT1,DPEP1,ACADSB,FMO1,NUDT19,ACADS,ADTRP,GCDH,AKT1,TDO2,ACAA2,HMGCL,BDH2,AFMID,ACAD11,HDC,SDS,ASRGL1,CROT,KMO,MCCC2,ECI1,AMDHD1,LPIN2,AMDHD2,ACOX2,ALDH1L2,GNPDA1,HOGA1,ABAT,IVD,ABCD2,AASS,ADHFE1,ACOT8,NUDT8,DECR1,MTHFS,MTLN,ACOX1,IRS1,CARNS1,PRODH,SLC27A2,AKT2,FAAH,HAL,GAD1,ARG1,ECHS1,ATP2B4,PPM1K,PCK1,HIBADH,DDAH1,HIBCH,DBT,HADHA,ABCD1,PLA2G15,IRS2,PPARA,HSD17B10,ALDH5A1,ACOT7,PHYH,GNPDA2,IDO1,PCCB,NOS3,ABCD4,ILVBL,NPL,ETFA
GO:0016054	organic acid catabolic process	0.03233705877855633	0.03233705877855633	+1	ACAT2,PCK2,MCCC1,MPST,ACOXL,ECHDC1,OAT,ACAT1,QDPR,LDHD,ACADL,TST,CBS,MFSD2A,ALDH6A1,PLIN5,FAH,ACOT4,HSD17B4,RIDA,PON3,ACAA1,TWIST1,AIG1,RENBP,CPT2,MTRR,SHMT1,DPEP1,ACADSB,FMO1,NUDT19,ACADS,ADTRP,GCDH,AKT1,TDO2,ACAA2,HMGCL,BDH2,AFMID,ACAD11,HDC,SDS,ASRGL1,CROT,KMO,MCCC2,ECI1,AMDHD1,LPIN2,AMDHD2,ACOX2,ALDH1L2,GNPDA1,HOGA1,ABAT,IVD,ABCD2,AASS,ADHFE1,ACOT8,NUDT8,DECR1,MTHFS,MTLN,ACOX1,IRS1,CARNS1,PRODH,SLC27A2,AKT2,FAAH,HAL,GAD1,ARG1,ECHS1,ATP2B4,PPM1K,PCK1,HIBADH,DDAH1,HIBCH,DBT,HADHA,ABCD1,PLA2G15,IRS2,PPARA,HSD17B10,ALDH5A1,ACOT7,PHYH,GNPDA2,IDO1,PCCB,NOS3,ABCD4,ILVBL,NPL,ETFA
GO:0008277	regulation of G protein-coupled receptor signaling pathway	0.03233705877855633	0.03233705877855633	+1	RGS5,ROBO1,ARRB1,ACP3,NMT1,LRRK2,PDE2A,SLIT3,RGS2,PDE3A,ADCYAP1,GSK3A,ZDHHC7,MGLL,ADRB2,HIF1A,PPP1R9B,BICD1,APLNR,PHB1,RPGRIP1L,SYP,GNG4,SLC24A4,RGS4,GPER1,CRY1,APLP1,PADI2,PDE3B,PDE4B,GPRASP1,PDCL,PLCB1,GRK2,KCTD16,POMC,ARRB2,RGS11,GUCY2D,ZDHHC3,CAV2,SLC39A14,RNF113A,GIT1,GRK3,PRKCA,ATP2B4,GPR158,NMT2,CXCL8,GRK4,GTF2H2,KLK14,TULP3,GRK5,RIC8B,MRAP2,CCL5,GRK6,RAMP3,DTNBP1,YWHAB,PDE4D,MGRN1,C3
GO:0006119	oxidative phosphorylation	0.03233705877855633	0.03233705877855633	+1	NUPR1,SDHB,NDUFB9,COX7A2L,UQCR10,MT-ND5,COX8A,ATP5PD,SHMT2,GHITM,COX6A1,NDUFB11,NDUFA2,NDUFV2,COX5A,NDUFB1,NDUFS8,COA6,AK4,NDUFA6,CYC1,COX6B1,NDUFS7,MLXIPL,NDUFV3,MT-ND6,MT-ND2,NDUFA12,DNAJC30,ANTKMT,NDUFA9,UQCR11,MT-CO2,AFG1L,ATP5F1E,NDUFB10,ATP5PF,ATP5MF,NDUFB3,NDUFS3,NDUFB7,MT-ND1,SDHAF2,NDUFA3,ABCD1,ATP5MG,ATPSCKMT,COX7C,NDUFB4,NDUFS6,CHCHD10,NDUFA11,COX5B,ATP5ME,NDUFB6,MT-ND4,COX4I1,ATP5F1A,NDUFV1,COX7A2,UQCC3,COX6C,NDUFC1,ATP5F1D,TAFAZZIN,ATP5PO
GO:0009205	purine ribonucleoside triphosphate metabolic process	0.033530243921858736	0.033530243921858736	+1	NUPR1,IGF1,PFKFB2,PID1,SPHK2,LRRK2,ATP1A2,HK2,SDHB,NDUFB9,PFKP,RAB23,NT5E,HIF1A,ENTPD7,CBFA2T3,MT-ND5,PRKAA2,ATP5PD,ABCC6,GIMAP7,HKDC1,ENPP3,NDUFB11,NDUFA2,NDUFV2,HK3,NDUFB1,NADK,NDUFS8,FIS1,OGT,MLST8,AK4,NDUFA6,FBP1,CTNS,ARL2,NDUFS7,MLXIPL,NDUFV3,MT-ND6,MT-ND2,NDUFA12,ATP5MK,NCOR1,DNAJC30,ENO4,ANTKMT,ATP5MC3,NDUFA9,ZBTB20,TRIM63,IMPDH1,ENO2,GIT1,ATP5F1E,BEND3,NDUFB10,ATP5MC2,NUDT5,AK3,ATP5PF,ATP5MF,NDUFB3,ATP5MJ,NDUFS3,NDUFB7,MT-ND1,ENO1,JMJD8,PGM1,NDUFA3,ATP5MG,ATPSCKMT,NDUFB4,NDUFS6,ALDOC,HSPA8,NDUFA11,GTPBP1,PPARA,ATP5ME,NDUFB6,MT-ND4,ATP5F1A,MFN1,NDUFV1,P2RX7,ZBTB7A,ARNT,NDUFC1,EFL1,ATP5F1D,ATP5PO,ADPGK,PSEN1
GO:0050870	positive regulation of T cell activation	0.033530243921858736	0.033530243921858736	+1	IGFBP2,THY1,MDK,IGF1,SHH,FLOT2,LEF1,FADD,KLHL25,PRKCZ,TNFSF11,AGER,GLI2,PTPN6,BRD7,PYCARD,PRKCQ,VCAM1,TNFSF4,ABL2,GATA3,KAT5,IL1A,HLA-E,FOXP3,AKT1,CD28,RHOH,CD274,SART1,TNFRSF13C,CCR2,HLA-DOB,LYN,CD24,CD70,SMARCA2,SIRPA,FOXO3,CD160,ZBTB7B,RUNX1,CCL21,HHLA2,IHH,ABL1,LILRB2,VSIR,ANXA1,PDPK1,SRC,XBP1,HLA-G,SIRPB1,SOX4,ARID1B,CD47,CARD11,CD276,SIRPG,TMIGD2,GLI3,FCHO1,ACTB,CR1,PHF10,AIF1,CCL19,DPP4,NOD2,SMARCE1,CCL2,CD55,PCK1,IL1B,IL7,TNFRSF14,CD5,NCK2,CCR7,SMARCC1,DUSP10,CSK,LGALS9,CCL5,IL18,SOCS5,CD1D,HLA-DMA,NKAP,FBXO38,TFRC,HLA-DQA2,CAV1,RUNX3,VAV1,NCKAP1L
GO:0097193	intrinsic apoptotic signaling pathway	0.033949203668608215	0.033949203668608215	+1	TRIB3,NUPR1,ZNF385B,CXCL12,RTKN2,SFRP2,ARHGEF2,TMEM117,DDX5,BCL2L2,DAPK2,FBXW7,LRRK2,PPP1R13B,S100A8,BCL2L11,TNFRSF10B,CDKN1A,BNIP3,PYCARD,MLLT11,S100A9,AEN,SNAI2,TRIM32,DYRK2,GSDME,HIF1A,AKT1,DDIT4,PTPMT1,EPHA2,MOAP1,PRKCD,CDKN2D,DNAJC10,CD24,JMY,ING2,CREB3L1,MYC,FCGR2B,ATP2A3,HERPUD1,HIPK2,CRIP1,FBXO7,MUC1,IFI6,MCL1,HIC1,ABL1,BAG6,FIS1,HIPK1,SCN2A,BRSK2,SRC,PDK1,CLU,RPS27L,SFPQ,PRKDC,DDIT3,DIABLO,XBP1,CHEK2,ACKR3,CHAC1,IFI16,DDIAS,BOK,DDX3X,PRODH,E2F1,ZNF622,BCL2A1,ZNF385A,USP28,NFE2L2,CUL2,ITPR1,CASP3,MSH6,BCLAF1,PPIA,PPM1F,TP73,SNAI1,NME5,NCK2,BCAP31,MDM2,ATM,URI1,BBC3,ENO1,EIF2AK3,ATF4,ERN2,CUL4A,PMAIP1,DAXX,TMEM109,TOPORS,TAF9B,PRKN,CAV1,CYLD,SGMS1,CASP2,YBX3,ARL6IP5,CASP4,FNIP2
